1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
1996,0.48,0,0.01,0,0.99,0,0.56,0,0.55,0,0,0.67,0,0.74,0,0.39,0,0.5,0,0.76,0,0.67,0.22,0,0.39,0,0,0.81,0.33,0,0.64,0,0,0.69,0,0.24,0,0.18,0,0.34,0,0.66,0,0,0.03,0.98,0,0.7,0,0.26,0,0.62,0,0.91,0,0.73,0,0.68,0,0.14,0,0.55,0,0.73,0,0.75,0,0.0,0,0.36,0,0.47,0,0.07,0
1997,0.26,0,0.56,0,0.93,0,0.67,0,0.77,0,0.33,0,0,0.81,0.25,0,0.72,0,0.81,0,0,0.44,0.42,0,0.92,0,0,0.33,0.97,0,0.56,0,0,0.73,0,0,0.78,0.08,0,0.01,0,0.63,0,0,0.52,0.12,0,0,0.51,0.6,0,0.48,0,0.49,0,0.65,0,0.14,0,0.72,0,0.37,0,0.11,0,0.77,0,0.44,0,0.61,0,0.17,0,0.15,0
1998,0.75,0,0.65,0,0.7,0,0.21,0,0.34,0,0,0.45,0.56,0,0,0.79,0,0.53,0,0.43,0,0.96,0.08,0,0.94,0,0,0.07,0.3,0,0.75,0,0,0.65,0,0.53,0,0.74,0,0.9,0,0.82,0,0,0.71,0.01,0,0.72,0,0,0.13,0.48,0,0,0.58,0.13,0,0.22,0,0.66,0,0.04,0,0.5,0,0.34,0,0.96,0,0.98,0,0.21,0,0.84,0
1999,0.58,0,0.66,0,0.8,0,0.75,0,0,0.47,0,0.85,0,0.16,0.69,0,0.88,0,0.46,0,0,0.57,0.02,0,0.61,0,0,0.93,0.65,0,0.5,0,0,0.02,0,0.71,0,0.22,0,0.85,0,0.75,0,0,0.54,0.9,0,0.42,0,0.92,0,0.13,0,0,0.64,0.46,0,0.39,0,0.76,0,0.31,0,0.18,0,0.6,0,0.35,0,0.24,0,0.87,0,0.1,0
2000,0.89,0,0.94,0,0.6,0,0.77,0,1.0,0,0,0.41,0,0.27,0,0.35,0,0.9,0,0.08,0,0.5,0.5,0,0.65,0,0,0.04,0.61,0,0.8,0,0,0.29,0,0.65,0,0.02,0,0.21,0,0.54,0,0,0.39,0.08,0,0.88,0,0.94,0,0.58,0,0,0.2,0.05,0,0.07,0,0.41,0,0.03,0,0.67,0,0.5,0,0.48,0,0.04,0,0.41,0,0.03,0
2001,0.56,0,0.38,0,0.7,0,0.8,0,0.88,0,0.93,0,0.6,0,0.07,0,0.27,0,0.35,0,0,0.51,0,0.65,0.33,0,0.72,0,0.62,0,0,0.84,0,0.47,0,0.27,0,0.93,0,0.78,0,0.8,0,0,0.03,0.05,0,0.22,0,0,0.15,0.95,0,0.44,0,0.96,0,0.7,0,0.88,0,0.5,0,0.81,0,0.47,0,0,0.12,0.48,0,0,0.52,0.95,0
2002,0.88,0,0.02,0,0.85,0,0.25,0,0.17,0,0.38,0,0.72,0,0.67,0,0.44,0,0.34,0,0,0.68,0,0.75,0.79,0,0.64,0,0.35,0,0,0.61,0,0.09,0,0.68,0,0.83,0,0.12,0,0.02,0,0,0.65,0.32,0,0.41,0,0,0.28,0.29,0,0.68,0,0.75,0,0.23,0,0.17,0,0.55,0,0,0.3,0.86,0,0,0.81,0.62,0,0,0.33,0.23,0
2003,0.92,0,0.02,0,0.9,0,0.93,0,0.34,0,0.68,0,0.32,0,0.68,0,0.06,0,0.14,0,0,0.55,0,0.64,0.51,0,0.3,0,0.56,0,0,0.18,0,0.55,0,0.2,0,0.95,0,0.28,0,0,0.97,0,0.35,0.3,0,0.71,0,0,0.58,0.5,0,0.98,0,0.22,0,0.99,0,0.72,0,0.91,0,0,0.71,0.61,0,0,0.41,0.88,0,0,0.35,0.3,0
2004,0.14,0,0.29,0,1.0,0,0.66,0,0.79,0,0.74,0,0.55,0,0.2,0,0.44,0,0.36,0,0,0.12,0,0.83,0.7,0,0.68,0,0.4,0,0,0.13,0,0.27,0,0.97,0,0.47,0,0.16,0,0,0.05,0,0.4,0.73,0,0.17,0,0,0.87,0.44,0,0.94,0,0.65,0,0.16,0,0.07,0,0.28,0,0,0.47,0.88,0,0,0.51,0,0.63,0,0.17,0.71,0
2005,0.34,0,0.55,0,0.4,0,0.38,0,0.24,0,0.52,0,0.18,0,0.76,0,0.58,0,0.9,0,0,0.27,0,0.69,0.41,0,0.25,0,0.17,0,0,0.67,0,0.99,0,0.98,0,0.8,0,0.49,0,0.96,0,0,0.84,0.16,0,0.44,0,0.32,0,0.79,0,0.72,0,0.92,0,0.96,0,0.05,0,0.69,0,0,0.53,0.91,0,0,0.6,0.26,0,0,0.96,0.86,0
2006,0.15,0,0.97,0,0.61,0,0.34,0,0.4,0,0.04,0,0.2,0,0.6,0,0.39,0,0.88,0,0,0.42,0,0.48,0.77,0,0.9,0,0.26,0,0,0.59,0,0.01,0,0.2,0,0.32,0,0.73,0,0,0.86,0,0.57,0.92,0,0.4,0,0.36,0,0.96,0,0.23,0,0.62,0,0.46,0,0.33,0,0.92,0,0,0.34,0.17,0,0,0.51,0.29,0,0,0.67,0.17,0
2007,0.95,0,0.38,0,0.22,0,0.01,0,0.13,0,0.21,0,0.5,0,0.19,0,0.46,0,0.46,0,0,0.4,0,0.42,0.07,0,0.34,0,0.41,0,0,0.26,0,0.21,0,0.6,0,0.31,0,0.57,0,0,0.78,0,0.88,0.61,0,0.98,0,0.23,0,0.81,0,0.39,0,0.21,0,0.63,0,0.31,0,0.9,0,0,0.26,0.76,0,0,0.23,0,0.28,0,0.41,0.55,0
2008,0.76,0,0.93,0,0.62,0,0.88,0,0.08,0,0.98,0,0.95,0,0,0.54,0.83,0,0.36,0,0,0.7,0.4,0,0.67,0,0.27,0,0.4,0,0.43,0,0,0.75,0,0.38,0,0.23,0,0.44,0,0,0.09,0,0.32,0.43,0,0.98,0,0.24,0,0.02,0,0.04,0,0.75,0,0.28,0,0.63,0,0.44,0,0.76,0,0,0.06,0,0.39,0.58,0,0,0.23,0.05,0
2009,0.17,0,0.48,0,0.48,0,0.81,0,0.09,0,0.73,0,0.43,0,0.78,0,0.95,0,0.27,0,0,0.03,0,0.49,0.25,0,0.02,0,0.05,0,0,0.15,0,0.23,0,0.9,0,0.45,0,0.88,0,0.71,0,0,0.63,0.53,0,0.55,0,0,0.58,0.49,0,0.7,0,0.06,0,0.2,0,0.21,0,0.05,0,0,0.25,0.04,0,0,0.89,0.63,0,0.33,0,0.64,0
2010,0.59,0,0.71,0,0.65,0,0.0,0,0.26,0,0.64,0,0.22,0,0.75,0,0.32,0,0.1,0,0,0.49,0,0.68,0.57,0,0.17,0,0.78,0,1.0,0,0,0.61,0,0.73,0,0.99,0,0.76,0,0,0.21,0,0.9,0.99,0,0.39,0,0,0.51,0.9,0,0.48,0,0.82,0,0.93,0,0.45,0,0.08,0,0,0.22,0.87,0,0,0.84,0.07,0,0.49,0,0.33,0
2011,0.95,0,0.79,0,0.04,0,0.61,0,0.35,0,0.66,0,0.57,0,0.35,0,0.73,0,0.87,0,0,0.08,0,0.57,0.78,0,0.79,0,0.42,0,0,0.85,0,0.64,0,0.38,0,0.79,0,0.85,0,0,0.09,0,0.06,0.98,0,0.32,0,0,0.84,0.59,0,0.99,0,0.35,0,0.16,0,0.44,0,0.41,0,0,0.61,0.27,0,0,0.21,0.12,0,0.65,0,0.88,0
2012,0.65,0,0.16,0,0.92,0,0.43,0,0.52,0,0.45,0,0.68,0,0.44,0,0.58,0,0.43,0,0,0.43,0,0.93,0.11,0,0.98,0,0.92,0,0,0.49,0,1.0,0,0.38,0,0.84,0,0.21,0,0.41,0,0,0.59,0.23,0,0.71,0,0.67,0,0.67,0,0.02,0,0.82,0,0.51,0,0.09,0,0.21,0,0,0.25,0.05,0,0,0.39,0.47,0,0.48,0,0.92,0
2013,0.03,0,0.01,0,0.37,0,0.08,0,0.21,0,0.38,0,0.96,0,0.46,0,0.39,0,0.61,0,0,0.75,0,0.78,0.18,0,0.75,0,0.96,0,0.62,0,0,0.87,0,0.84,0,0.13,0,0.76,0,0,0.08,0,0.89,0.98,0,0.8,0,0.66,0,0.54,0,0.57,0,0.59,0,0.8,0,0.87,0,0.84,0,0,0.02,0.88,0,0,0.05,0.44,0,0.01,0,0.36,0
2014,0.36,0,0.7,0,0.32,0,0.11,0,0.86,0,0.18,0,0.23,0,0.69,0,0.14,0,0.04,0,0,0.87,0,0.66,0.41,0,0.64,0,0.85,0,0,0.14,0,0.65,0,0.94,0,0.48,0,0.71,0,0,0.92,0,0.36,0.26,0,0.39,0,0.33,0,0.9,0,0.87,0,0.92,0,0.1,0,0.38,0,0.21,0,0,0.95,0.93,0,0,0.93,0.31,0,0.7,0,0.76,0
2015,0.8,0,0.78,0,0.95,0,0.92,0,0.38,0,0,0.34,0.72,0,0,0.22,0.63,0,0.24,0,0,0.68,0,0.58,0.69,0,0.77,0,0.65,0,0,0.56,0,0.35,0,0.68,0,0.21,0,0.85,0,0,0.73,0,0.32,0.23,0,0.76,0,0.61,0,0.44,0,0.0,0,0.72,0,0.42,0,0.46,0,0.41,0,0,0.43,0.28,0,0,0.1,0.63,0,0.08,0,0.61,0
2016,0.18,0,0.57,0,0,0.92,0.63,0,0.71,0,0.28,0,0.84,0,0.68,0,0.29,0,0.22,0,0,0.57,0,0.39,0.71,0,0.87,0,0.28,0,0,0.78,0,0.11,0,0.99,0,0,0.48,0.06,0,0,0.67,0,0.08,0.06,0,0.46,0,0,0.83,0.16,0,0.48,0,0.0,0,0.2,0,0.81,0,0.25,0,0,0.61,0.23,0,0,0.37,0.98,0,0,0.97,0.44,0
2017,0.89,0,0.65,0,0,0.33,0.67,0,0.04,0,0.36,0,0.15,0,0.83,0,0.35,0,0.03,0,0,0.71,0,0.2,0.66,0,0.12,0,0.88,0,0,0.21,0,0.85,0,0.18,0,0,0.22,0.8,0,0,0.11,0,0.44,0.89,0,0.68,0,0.55,0,0.27,0,0.63,0,0.26,0,0.97,0,0.2,0,0.82,0,0,0.78,0.31,0,0,0.27,0.97,0,0,0.92,0.02,0
2018,0.54,0,0.37,0,0,0.67,0.22,0,0.14,0,0.06,0,0.7,0,0.24,0,0.69,0,0.74,0,0,0.11,0,0.36,0.66,0,0.69,0,0.66,0,0,0.59,0,0,0.32,0.03,0,0,0.71,0.98,0,0,1.0,0,0.79,0.17,0,0.66,0,0.09,0,0.15,0,0.53,0,0.98,0,0.31,0,0.83,0,0.53,0,0,0.57,0.84,0,0,0.99,0.0,0,0,0.98,0.5,0
2019,0.42,0,1.0,0,0.09,0,0.23,0,0.28,0,0.98,0,0.2,0,0.62,0,0.04,0,0.02,0,0,0.84,0.96,0,0.6,0,0.1,0,0.59,0,0,0.87,0,0.56,0,0.96,0,0,0.07,0.13,0,0,0.92,0,0.28,0.21,0,0.25,0,0,0.42,0.25,0,0.15,0,0.2,0,0.75,0,0.53,0,0.37,0,0.24,0,0,0.46,0,0.25,0,0.21,0,0.54,1.0,0
2020,0.24,0,0.14,0,0.66,0,0.95,0,0.23,0,0.83,0,0.57,0,0.27,0,0.25,0,0.48,0,0,0.16,0.45,0,0.01,0,0.05,0,0.92,0,0,0.98,0,0.13,0,0.59,0,0,0.45,0.11,0,0,0.85,0,0.39,0.84,0,0.93,0,0.34,0,0.58,0,0.11,0,0.06,0,0.58,0,0.64,0,0.19,0,0.54,0,0,0.64,0,0.96,0,0.48,0,0.81,0.34,0
2021,0.83,0,0.22,0,0.4,0,0.41,0,0,0.4,0.78,0,0.22,0,0.57,0,0.79,0,0.7,0,0,0.61,0.63,0,0.02,0,0.86,0,0.61,0,0,0.47,0,0.22,0,0.71,0,0,0.85,0.94,0,0,0.14,0,0.82,0.74,0,0.12,0,0.96,0,0.89,0,0.36,0,0.54,0,0.15,0,0.39,0,0.42,0,0.7,0,0,0.92,0,0.89,0,0.62,0,0.75,0.83,0
2022,0.71,0,0.15,0,0.47,0,0.44,0,0.45,0,0.2,0,0.46,0,0,0.55,0.13,0,0.46,0,0,0.62,0.81,0,0.3,0,0.3,0,0.11,0,0,0.1,0,0.39,0,0.87,0,0,0.06,0.9,0,0,0.56,0,0.25,0.18,0,0.87,0,0.43,0,0.06,0,0.54,0,0.46,0,0.73,0,0.08,0,0.26,0,0.82,0,0,0.34,0,0.33,0,0.25,0,0.85,0.37,0
2023,0.16,0,0.16,0,0.64,0,0.11,0,0.04,0,0.65,0,0.05,0,0.45,0,0.83,0,1.0,0,0,0.69,0,0.74,0.14,0,0.08,0,0.42,0,0,0.74,0,0.63,0,0.34,0,0,0.45,0.39,0,0,0.19,0,0.86,0.12,0,0.69,0,0,0.23,0.19,0,0.77,0,0.73,0,0.2,0,0.83,0,0.95,0,0,0.45,0.99,0,0,0.4,0,0.45,0.59,0,0.71,0
2024,0.31,0,0.93,0,0,0.03,0.91,0,0.91,0,0.49,0,0.75,0,0.36,0,0.76,0,0.46,0,0,0.16,0,0.67,0.7,0,0.62,0,0.31,0,0,0.35,0,0.18,0,0.79,0,0,0.15,0.75,0,0,0.95,0,0.36,0.29,0,0.48,0,0,0.26,0.82,0,0.8,0,0.44,0,0.29,0,0.05,0,0.92,0,0,0.58,0.87,0,0,0.91,0,0.72,0.12,0,0.82,0
2025,0.22,0,0.02,0,0.43,0,0.45,0,0.35,0,0.69,0,0.33,0,0.1,0,0.55,0,0.72,0,0,0.27,0,0.19,0.89,0,0.89,0,0.61,0,0,0.6,0,0.76,0,0.08,0,0,0.99,0.61,0,0.84,0,0,0.85,0.86,0,0.42,0,0.41,0,0.75,0,0.33,0,0.38,0,0.95,0,0.89,0,0.74,0,0.34,0,0.42,0,0,0.26,0,0.1,0.8,0,0.46,0
2026,0.11,0,0.39,0,0.44,0,0.21,0,0.05,0,0.59,0,0.15,0,0.83,0,0.36,0,0.17,0,0,0.08,0,0.56,0.55,0,0.58,0,0.1,0,0,0.4,0,0.66,0,0.25,0,0,0.35,0.1,0,0,0.21,0,0.88,0.68,0,0.8,0,0.35,0,0.34,0,0.32,0,0.62,0,0.25,0,0.01,0,0.64,0,0,0.64,0.7,0,0,0.58,0,0.7,0.71,0,0.73,0
2027,0.41,0,0.5,0,0,0.76,0.42,0,0.11,0,0.71,0,0.53,0,0.49,0,0.23,0,0.01,0,0,0.42,0,0.77,0.24,0,0.02,0,0.68,0,0,0.55,0,0.5,0,0.42,0,0,0.36,0.33,0,0,0.67,0,0.99,0.6,0,0.6,0,0.41,0,0.86,0,0.45,0,0.98,0,0.36,0,0.45,0,0.26,0,0,0.41,0.2,0,0,0.04,0,0.57,0.1,0,0.33,0
2028,0.84,0,0.28,0,0.49,0,0.81,0,0,0.62,0,0.8,0.65,0,0.23,0,0.82,0,0.11,0,0,0.59,0,0.48,0.66,0,0.06,0,0.2,0,0.49,0,0,0.43,0,0.97,0,0,0.56,0.47,0,0,0.07,0,0.83,0.7,0,0.9,0,0.51,0,0.82,0,0.69,0,0.55,0,0.26,0,0.1,0,0.34,0,0.51,0,0.43,0,0.58,0,0.45,0,0.89,0,0.67,0
2029,0.73,0,0.41,0,0.51,0,0.3,0,0.2,0,0.88,0,0.53,0,0,0.71,0,0.15,0,0.67,0,0.47,0,0.6,0.31,0,0.78,0,0.09,0,0.67,0,0,0.26,0,0.74,0,0.96,0,0.26,0,0.15,0,0,0.52,0.18,0,0.67,0,0,0.3,0.96,0,0.37,0,0.58,0,0.2,0,0.88,0,0.83,0,0.88,0,0.85,0,0,0.06,0.96,0,0.6,0,0.41,0
2030,0.91,0,0.19,0,0.56,0,0.79,0,0.32,0,0,0.04,0.03,0,0,0.94,0,0.03,0,0.56,0,0.12,0.88,0,0.81,0,0.21,0,0.58,0,0.87,0,0,0.47,0,0.34,0,0.18,0,0.94,0,0.97,0,0,0.88,0.3,0,0.38,0,0,0.76,0.43,0,0.95,0,0.25,0,0.86,0,0.2,0,0.32,0,0.3,0,0.69,0,0.95,0,0.99,0,0.37,0,0.76,0
2031,0.02,0,0.21,0,0.41,0,0.65,0,0.32,0,0.12,0,0.87,0,0,0.73,0,0.56,0,0.86,0,0.25,0.37,0,0.03,0,0.75,0,0.66,0,0,0.54,0,0.78,0,0.82,0,0,0.68,0.01,0,0.77,0,0,0.76,0.71,0,0.17,0,0,0.12,0.41,0,0.97,0,0.0,0,0.02,0,0.14,0,0.36,0,0.19,0,0,0.79,0,0.8,0,0.87,0,0.22,0.07,0
2032,0.94,0,0.8,0,0.68,0,0.02,0,0.69,0,0.76,0,0.48,0,0,0.6,0,0.32,0,0.21,0,0.95,0,0.82,0.76,0,0.91,0,0.29,0,0,0.75,0,0.82,0,0.93,0,0,0.78,0.21,0,0.07,0,0,0.39,0.26,0,0.94,0,0,0.24,0.07,0,0.08,0,0.13,0,0.47,0,0.07,0,0.77,0,0.31,0,0.66,0,0,0.08,0,0.35,0.06,0,0.38,0
2033,0.59,0,0,0.26,0.66,0,0,0.14,0.34,0,0.73,0,0.04,0,0,0.37,0,0.08,0,0.74,0,0.0,0,0.62,0.09,0,0.03,0,0.79,0,0.74,0,0,0.57,0,0.74,0,0,0.89,0.17,0,0,0.99,0,0.15,0.47,0,0.53,0,0,0.55,0.64,0,0.97,0,0,0.95,0.55,0,0.3,0,0.7,0,0,0.94,0.57,0,0,0.98,0,0.8,0.5,0,0.55,0
2034,0.43,0,0.39,0,0.98,0,0.58,0,0.35,0,0.31,0,0,1.0,0.22,0,0.96,0,0.3,0,0,0.44,0,0.24,0.18,0,0.08,0,0.06,0,0,0.48,0,0.55,0,0.3,0,0.93,0,0.35,0,0.32,0,0,0.86,0.08,0,0.35,0,0,0.05,0.7,0,0.06,0,0.59,0,0.51,0,0.35,0,0.14,0,0,0.57,0.98,0,0,0.76,0.53,0,0,0.17,0.2,0
2035,0.27,0,0.27,0,0.63,0,0.34,0,0.63,0,0.94,0,0,0.1,0.32,0,0.65,0,0.93,0,0,0.45,0,0.65,0.93,0,0.08,0,0.49,0,0,0.67,0,0.05,0,0.52,0,0.81,0,0.29,0,0,0.38,0,0.54,0.02,0,0.98,0,0,0.73,0.53,0,0.02,0,0.67,0,0.61,0,0.24,0,0.31,0,0,0.47,0.27,0,0,0.5,0.34,0,0,0.68,0.82,0
2036,0.01,0,0.69,0,0.02,0,0.19,0,0.24,0,0.25,0,0,0.9,0.28,0,0.91,0,0.51,0,0,0.09,0,0.12,0.26,0,0.62,0,0.98,0,0,0.19,0,0.72,0,0.05,0,0.75,0,0.55,0,0,0.45,0,0.49,0.21,0,0.74,0,0,0.98,0.95,0,0.56,0,0.16,0,0.88,0,0.09,0,0.52,0,0,0.51,0.86,0,0,0.1,0,0.91,0,0.56,0.38,0
2037,0.7,0,0.07,0,0.2,0,0.84,0,0.94,0,0.28,0,0,0.86,0,0.96,0.41,0,0.08,0,0,0.21,0,0.68,1.0,0,0.17,0,0.08,0,0,0.67,0,0.04,0,0.61,0,0.8,0,0.69,0,0.49,0,0,0.19,0.26,0,0.43,0,0,0.01,0.03,0,0.31,0,0.63,0,0.35,0,0.79,0,0.36,0,0.29,0,0.93,0,0,0.19,0.94,0,0,0.17,0.58,0
2038,0.95,0,0.66,0,0.4,0,0.95,0,0.31,0,0.5,0,0,0.42,0.39,0,0.02,0,0.84,0,0,0.03,0,0.98,0.51,0,0.06,0,0.02,0,0,0.25,0,0.74,0,0.42,0,0.14,0,0.05,0,0.63,0,0,0.11,0.19,0,0.89,0,0.33,0,0.07,0,0.8,0,0.4,0,0.98,0,0.49,0,0.59,0,0,0.14,0.45,0,0,0.42,0.14,0,0,0.61,0.53,0
2039,0.04,0,0.79,0,0.41,0,0.03,0,0.22,0,0.09,0,0,0.65,0.49,0,0.8,0,0.13,0,0,0.25,0,0.83,0.11,0,0.34,0,0.47,0,0,0.91,0,0.36,0,0.72,0,0.94,0,0.02,0,0,0.04,0,0.32,0.68,0,0.67,0,0.99,0,0.02,0,0.2,0,0.9,0,0.91,0,0.36,0,0.78,0,0,0.6,0.08,0,0,0.28,0.96,0,0,0.06,0.06,0
2040,0.12,0,0.58,0,0.68,0,0.06,0,0.25,0,0.6,0,0,0.08,0.97,0,0.86,0,0.27,0,0,0.21,0,0.05,0.51,0,0.37,0,0.99,0,0,0.12,0,0.46,0,0.43,0,0.4,0,0.03,0,0,0.73,0,0.71,0.19,0,0.16,0,0.28,0,0.86,0,0.53,0,0.86,0,0.01,0,0.35,0,0.38,0,0,0.08,0.09,0,0,0.93,0,0.83,0,0.27,0.14,0
2041,0.03,0,0.23,0,0.76,0,0.8,0,0.59,0,0.75,0,0,0.68,0.91,0,0.17,0,0.72,0,0,0.06,0,0.43,0.23,0,0.15,0,0.32,0,0,0.84,0,0.01,0,0.22,0,0.73,0,0.07,0,0.96,0,0,0.3,0.48,0,0.92,0,0,0.54,0.28,0,0.4,0,0.14,0,0.95,0,0.51,0,0.09,0,0,0.29,0.85,0,0,0.29,0.67,0,0.36,0,0.11,0
2042,0.01,0,0.53,0,0.13,0,0.38,0,0.89,0,0.75,0,0,0.35,0,0.5,0.64,0,0.7,0,0,0.93,0,0.43,0.28,0,0.43,0,0.84,0,0,0.47,0,0.29,0,0.3,0,0.61,0,0.47,0,0.89,0,0,0.93,0.35,0,0.06,0,0,0.77,0.34,0,0.18,0,0.11,0,0.35,0,0.66,0,0.7,0,0.07,0,0.85,0,0,0.7,0.75,0,0.92,0,0.44,0
2043,0.31,0,0.15,0,0.17,0,0.01,0,0.6,0,0,0.01,0,0.21,0,0.28,0.33,0,0.01,0,0,0.09,0,0.66,0.13,0,0.65,0,0.32,0,0,0.65,0,0.25,0,0.88,0,0.39,0,0.29,0,0.84,0,0,0.39,0.31,0,0.86,0,0,0.63,0.51,0,0.61,0,0.29,0,0.53,0,0.4,0,0.8,0,0.77,0,0.09,0,0,0.67,1.0,0,0.29,0,0.36,0
2044,0.45,0,0.86,0,0.05,0,0.16,0,0.69,0,0.01,0,0,0.41,0.77,0,0.94,0,0.75,0,0,0.43,0,0.62,0.42,0,0.61,0,0.01,0,0,0.31,0,0.23,0,0.49,0,0.07,0,0.84,0,0.86,0,0,0.59,0.04,0,0.0,0,0.97,0,0.39,0,0.55,0,0.31,0,0.88,0,0.9,0,0.72,0,0,0.86,0.42,0,0,0.06,0.22,0,0.92,0,0.32,0
2045,0.06,0,0.48,0,0.54,0,0.55,0,0.94,0,0.35,0,0,0.03,0.29,0,0.08,0,0.26,0,0,0.58,0,0.56,0.75,0,0.7,0,1.0,0,0.36,0,0,0.61,0,0.85,0,0.45,0,0.49,0,0,0.39,0,0.57,0.1,0,0.91,0,0.69,0,0.86,0,0.6,0,0.93,0,1.0,0,1.0,0,0.55,0,0,0.58,0.13,0,0,0.29,0.7,0,0.96,0,0.32,0
2046,0.19,0,0.67,0,0.71,0,0.53,0,0.06,0,0.09,0,0,0.54,0.57,0,0.29,0,0.37,0,0,0.91,0,0.71,0.27,0,0.67,0,0.06,0,0,0.34,0,0.27,0,0.07,0,0.37,0,0.65,0,0,0.07,0,0.86,0.75,0,0.83,0,0.83,0,0.85,0,0.93,0,0.11,0,0.4,0,0.0,0,0.07,0,0,0.07,0.37,0,0,0.58,0.54,0,0.47,0,0.98,0
2047,0.91,0,0.98,0,0.15,0,0.58,0,0,0.31,0.16,0,0,0.96,0.27,0,0.54,0,0.33,0,0,0.52,0,0.59,0.6,0,0.65,0,0.65,0,0.85,0,0,0.96,0,0.07,0,0.38,0,0.91,0,0,0.26,0,0.99,0.87,0,0.48,0,0.21,0,0.71,0,0.53,0,0.46,0,0.63,0,0.38,0,0.9,0,0,0.4,0.8,0,0,0.24,0.16,0,0.55,0,0.73,0
2048,0.18,0,0.78,0,0.68,0,0.66,0,0.39,0,0,0.34,0,0.63,0,0.01,0.9,0,0.24,0,0,0.38,0,0.85,0.81,0,0.97,0,0.56,0,0,0.54,0,0.89,0,0.31,0,0.96,0,0.15,0,0,0.72,0,0.28,0.73,0,0.96,0,0.27,0,0.02,0,0.5,0,0.77,0,0.4,0,0.1,0,0.05,0,0,0.99,0.63,0,0,0.4,0.12,0,0.58,0,0.1,0
2049,0.13,0,0.48,0,0,0.17,0.31,0,0.98,0,0.16,0,0,0.25,0.74,0,0.91,0,1.0,0,0,0.2,0,0.19,0.69,0,0.35,0,0.95,0,0,0.21,0,0.52,0,0.51,0,0,0.75,0.28,0,0,0.25,0,0.44,0.84,0,0.85,0,0.93,0,0.54,0,0.43,0,0.45,0,0.91,0,0.52,0,0.23,0,0,0.52,0.74,0,0,0.0,0.7,0,0,0.88,0.82,0
2050,0.7,0,0.72,0,0,0.25,0.64,0,0,0.26,0.72,0,0,0.68,0.15,0,0.81,0,0.96,0,0,0.66,0,0.94,0.93,0,0.48,0,0.25,0,0,0.96,0,0.25,0,0.92,0,0,0.67,0.45,0,0,0.86,0,0.59,0.1,0,0.72,0,0,0.43,0.88,0,0.83,0,0.59,0,0.42,0,0.49,0,0.03,0,0,0.2,0.06,0,0,0.16,0,0.57,0.94,0,0.7,0
2051,0.16,0,0.49,0,0.28,0,0.62,0,0.19,0,0.63,0,0,0.79,0.98,0,0.56,0,0.59,0,0,0.46,0,0.75,0.89,0,0.47,0,0.61,0,0,0.21,0,0.9,0,0.78,0,0,0.08,0.06,0,0,0.93,0,0.6,0.25,0,0.55,0,0.67,0,0.86,0,0.76,0,0.57,0,0.57,0,0.62,0,0.02,0,0,0.15,0.7,0,0,0.04,0,0.1,0.91,0,0.41,0
2052,0.39,0,0.75,0,0,0.16,0.13,0,0.46,0,0.5,0,0,0.39,0.62,0,0.41,0,0.25,0,0,0.35,0,0.94,0.52,0,0.32,0,0.09,0,0,0.75,0,0.73,0,0.37,0,0,0.37,0.8,0,0,0.29,0,0.95,0.99,0,0.07,0,0.95,0,0.29,0,0.08,0,0.84,0,0.31,0,0.86,0,0.5,0,0,0.25,0.02,0,0,0.96,0,0.62,0.91,0,0.02,0
2053,0.49,0,0.12,0,0.16,0,0.75,0,0,0.71,0.9,0,0,0.95,0.61,0,0.34,0,0.4,0,0,0.02,0,0.5,0.42,0,0.26,0,0.07,0,0,0.02,0,0.28,0,0.78,0,0,0.23,0.22,0,0,0.29,0,0.41,0.73,0,0.82,0,0.7,0,0.43,0,0.25,0,0.86,0,0.15,0,0.66,0,0.73,0,0,0.86,0.97,0,0,0.96,0,0.06,0.24,0,0.82,0
2054,0.4,0,0.35,0,0.69,0,0.85,0,0,0.24,0,0.6,0,0.39,0.69,0,0.28,0,0.74,0,0,0.64,0.71,0,0.99,0,0.49,0,0.85,0,0.81,0,0,0.16,0,0.34,0,0,0.19,0.98,0,0.84,0,0,0.72,0.96,0,0.25,0,0.06,0,0.67,0,0.83,0,1.0,0,0.87,0,0.37,0,0.29,0,0.91,0,0.54,0,0.32,0,0.88,0,0.68,0,0.91,0
2055,0.64,0,0.92,0,0.94,0,0.64,0,0,0.17,0.53,0,0,0.79,0,0.53,0,0.72,0,0.32,0,0.02,0,0.37,0.7,0,0.35,0,0.27,0,0.81,0,0,0.14,0,0.01,0,0.74,0,0.51,0,0,0.09,0,0.07,0.54,0,0.01,0,0.73,0,0.46,0,0.93,0,0.16,0,0.47,0,0.82,0,0.46,0,0.62,0,0.51,0,0,0.07,0.74,0,0.14,0,0.26,0
2056,0.12,0,0.4,0,0.84,0,0.8,0,0,0.12,0.87,0,0,0.12,0,0.92,0,0.59,0,0.89,0,0.94,0,0.3,0.72,0,0.44,0,0.2,0,0,0.09,0,0.26,0,0.65,0,0,0.79,0.51,0,0.91,0,0,0.82,0.18,0,0.92,0,0,0.06,0.38,0,0.61,0,0.95,0,0.84,0,0.79,0,0.3,0,0.9,0,0.25,0,0,0.31,0.76,0,0.0,0,0.25,0
